ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: bomba de frío/calor,heating_calefacción central: eléctrica,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 30 de enero,0,0,2.0,1,1,,inmueble exento,2 plantas,0,0,31031583,2,,El Pedroso,"Plaza de pepe lora, 5"," Plaza de pepe lora, 5 , El Pedroso , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",95,90,2019-04-13,120000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de noviembre,0,0,3.0,1,0,,no indicado,planta 1ª exterior,0,0,31178876,11,1,El Pedroso,"Calle juan carlos i, 15"," Calle juan carlos i, 15 , El Pedroso , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",160,,2019-04-13,120000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de diciembre,0,0,2.0,0,0,,no indicado,2 plantas,0,1,32018408,1,,Gerena,"Calle miguel de cervantes, 34"," Calle miguel de cervantes, 34 , Gerena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",544,,2019-04-13,290000,0,5.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de marzo,1,0,2.0,0,0,,en trámite,2 plantas,1,0,32028250,0,,Castilblanco de los Arroyos,"Calle madres de la plaza de mayo, 16"," Calle madres de la plaza de mayo, 16 , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",152,,2019-04-13,116000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de enero,0,1,2.0,1,0,,no indicado,2 plantas,0,0,32073648,2,,Constantina,"Calle antonio machado, 14"," Calle antonio machado, 14 , Constantina , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",280,,2019-04-13,180000,0,6.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de noviembre,1,0,2.0,1,0,,,entreplanta exterior,0,1,32250755,3,0,Guillena,"Calle Francisco Pizarro, 12"," Calle Francisco Pizarro, 12 , Guillena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",102,97,2019-04-13,160000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,1,0,,no indicado,2 plantas,0,1,26689699,6,,Alanis,"Calle Barriada Blas Infante, 20"," Calle Barriada Blas Infante, 20 , Alanis , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",160,140,2019-04-13,116000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,,,2 plantas,0,0,28125056,1,,Gerena,"Calle la Plaza, 19"," Calle la Plaza, 19 , Gerena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",158,,2019-04-13,150000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,1,0,,en trámite,1 planta,0,1,32753826,1,,Castilblanco de los Arroyos,"Calle sierra norte, 86"," Calle sierra norte, 86 , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",1600,,2019-04-13,85000,0,3.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de enero,0,1,1.0,0,0,,no indicado,1 planta,0,0,32852223,2,,El Real de la Jara,"Calle cervantes, 44"," Calle cervantes, 44 , El Real de la Jara , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",200,170,2019-04-13,45000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de febrero,0,0,2.0,0,0,,,2 plantas,0,0,32854594,1,,El Pedroso,"Calle moret, 3"," Calle moret, 3 , El Pedroso , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",120,100,2019-04-13,80000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 2 de febrero,0,0,2.0,1,0,,no indicado,3 plantas,0,0,32896416,1,,Constantina,"Calle josé de la bastida, 34"," Calle josé de la bastida, 34 , Constantina , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",120,100,2019-04-13,120000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,1,3.0,1,0,,en trámite,2 plantas,1,0,33234289,6,,El Pedroso,Urb. Residencial Puerta del Pedroso," a-432, 11 , Urb. Residencial Puerta del Pedroso , El Pedroso , Sierra norte, Sevilla ","a-432, 11","Sierra norte, Sevilla",140,,2019-04-13,123000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,,no indicado,2 plantas,0,0,33342513,1,,El Pedroso,"Plaza de la constitución, 3"," Plaza de la constitución, 3 , El Pedroso , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",240,,2019-04-13,99000,0,5.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,,en trámite,2 plantas,0,0,33455018,1,,Constantina,"carolinas, 8"," carolinas, 8 , Constantina , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",78,,2019-04-13,30000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,1,,no indicado,2 plantas,0,1,33494473,8,,El Castillo de las Guardas,"Carretera de zufre, 4 Kilmetro"," Carretera de zufre, 4 Kilmetro , El Castillo de las Guardas , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",220,,2019-04-13,315000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,0,2.0,0,0,,no indicado,bajo exterior,0,0,27871164,3,0,Guillena,"Calle los Carros, 10"," Calle los Carros, 10 , Guillena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",115,90,2019-04-13,105000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de diciembre,0,0,1.0,0,0,,inmueble exento,3 plantas,0,0,33786493,1,,Constantina,"Calle alamos (y calle vinagra, 1), 10"," Calle alamos (y calle vinagra, 1), 10 , Constantina , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",152,,2019-04-13,80000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de enero,1,0,2.0,1,1,1992,,1 planta,1,1,34256635,2,,Gerena,"Calle virgen de los dolores, 1 C"," Calle virgen de los dolores, 1 C , Gerena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",250,150,2019-04-13,145000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 22 de febrero,1,0,2.0,0,0,,no indicado,2 plantas,0,0,34351383,6,,Castilblanco de los Arroyos,"Calle federico garcía lorca, 11"," Calle federico garcía lorca, 11 , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",110,,2019-04-13,120000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,2.0,0,0,,no indicado,,0,0,34806038,6,,Guillena,"Calle Sor Angela de la Cruz, 3"," Calle Sor Angela de la Cruz, 3 , Guillena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",95,,2019-04-13,100000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,1,0,,no indicado,2 plantas,0,0,35003561,2,,El Real de la Jara,"Calle Parroco Antonio Rosendo, 1"," Calle Parroco Antonio Rosendo, 1 , El Real de la Jara , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",150,90,2019-04-13,60000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de diciembre,0,0,2.0,0,0,,no indicado,,0,0,35182648,6,,Cazalla de la Sierra,"Calle de Peñon y Cruz, 6"," Calle de Peñon y Cruz, 6 , Cazalla de la Sierra , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",100,,2019-04-13,72000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,1,0,1.0,1,0,,no indicado,2 plantas,0,0,35186177,1,,Constantina,Urb. grupo la paz," Calle Grupo la Paz, 32 , Urb. grupo la paz , Constantina , Sierra norte, Sevilla ","Calle Grupo la Paz, 32","Sierra norte, Sevilla",80,76,2019-04-13,57000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de noviembre,1,0,1.0,0,0,,no indicado,,0,0,35137413,5,,Castilblanco de los Arroyos,Urb. Las Minas," Calle Charca de las Golondrinas, 28 , Urb. Las Minas , Castilblanco de los Arroyos , Sierra norte, Sevilla ","Calle Charca de las Golondrinas, 28","Sierra norte, Sevilla",1500,55,2019-04-13,55000,0,2.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,0,1,,no indicado,,0,1,31770426,2,,El Pedroso,"Avenida de la estacion, 9"," Avenida de la estacion, 9 , El Pedroso , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",250,,2019-04-13,75000,0,6.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 30 de diciembre,0,0,2.0,0,0,,inmueble exento,1 planta,0,1,35679221,1,,Guillena,Urb. Lagos del Serrano 1ª fase," Avenida de la Cornisa, 14 , Urb. Lagos del Serrano 1ª fase , Guillena , Sierra norte, Sevilla ","Avenida de la Cornisa, 14","Sierra norte, Sevilla",1100,130,2019-04-13,135000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de marzo,1,0,1.0,1,1,,no indicado,3 plantas,0,0,35755670,2,,El Pedroso,"Calle Moret, 17"," Calle Moret, 17 , El Pedroso , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",75,,2019-04-13,72000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,1,,no indicado,,0,0,35880590,2,,Castilblanco de los Arroyos,"Calle feria, 34"," Calle feria, 34 , Castilblanco de los Arroyos , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",334,,2019-04-13,65000,0,3.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,,0,0,36716198,2,,Almadén de la Plata,"Plaza del Reloj, 13"," Plaza del Reloj, 13 , Almadén de la Plata , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",110,,2019-04-13,60000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,1,2.0,0,0,,no indicado,2 plantas,0,0,36781574,1,,Alanis,"Calle Manuel Espinola Onorio, 1"," Calle Manuel Espinola Onorio, 1 , Alanis , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",80,60,2019-04-13,105000,0,5.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,0,0,,no indicado,2 plantas,0,0,28873137,6,,El Pedroso,"Avenida de Constantina, 1"," Avenida de Constantina, 1 , El Pedroso , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",143,120,2019-04-13,59000,0,5.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 20 de enero,0,0,1.0,0,0,,,2 plantas,0,0,37669682,1,,El Pedroso,"Calle Alcazarejos, 2"," Calle Alcazarejos, 2 , El Pedroso , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",98,,2019-04-13,55000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,5.0,0,0,,no indicado,2 plantas,1,1,37690350,1,,El Castillo de las Guardas,Urb. Santa Isabel," Calle Isabel, 13 , Urb. Santa Isabel , El Castillo de las Guardas , Sierra norte, Sevilla ","Calle Isabel, 13","Sierra norte, Sevilla",4000,,2019-04-13,220000,0,7.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,2.0,1,0,2005,no indicado,3 plantas,1,0,38097895,6,,Guillena,"Calle Isabel Allende, 4"," Calle Isabel Allende, 4 , Guillena , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",220,170,2019-04-13,130000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,0,1,,en trámite,1 planta,0,0,38195909,2,,El Pedroso,"Calle San Antonio, 10"," Calle San Antonio, 10 , El Pedroso , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",353,,2019-04-13,125000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,1,2.0,0,0,2009,no indicado,2 plantas,1,1,38444692,1,,El Castillo de las Guardas,Urb. castillo residencial," Calle Encinar, 67 , Urb. castillo residencial , El Castillo de las Guardas , Sierra norte, Sevilla ","Calle Encinar, 67","Sierra norte, Sevilla",689,180,2019-04-13,195000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,,en trámite,2 plantas,1,1,38903700,1,,El Castillo de las Guardas,Urb. ROSALEDA DE LA PLATA," Calle Azahar s/n , Urb. ROSALEDA DE LA PLATA , El Castillo de las Guardas , Sierra norte, Sevilla ",Calle Azahar s/n,"Sierra norte, Sevilla",1000,,2019-04-13,170000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de noviembre,0,0,2.0,0,0,,no indicado,2 plantas,1,0,39138531,2,,La Puebla de los Infantes,"Calle Obispo Sanz y Saravia, 14"," Calle Obispo Sanz y Saravia, 14 , La Puebla de los Infantes , Sierra norte, Sevilla ",,"Sierra norte, Sevilla",397,,2019-04-13,96000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
