ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gas natural,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 11 de abril,0,0,2.0,0,0,1960,en trámite,planta 4ª exterior,0,0,85016937,0,1,Madrid,Distrito Tetuán," Calle Francos Rodriguez , Barrio Berruguete , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Berruguete,"Madrid capital, Madrid",93,86,2019-04-12,379000,1,3.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,1.0,1,0,1991,,planta 2ª exterior,1,0,85034350,0,0,Madrid,Distrito Tetuán," Calle de las Almortas, Madrid, 26 , Barrio Valdeacederas , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Valdeacederas,"Madrid capital, Madrid",60,55,2019-04-12,215000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,1,1.0,0,0,2001,no indicado,planta 3ª exterior,1,0,85026938,5,1,Madrid,Distrito Tetuán," Calle Zamora, 31 , Barrio Bellas Vistas , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Bellas Vistas,"Madrid capital, Madrid",82,60,2019-04-12,340000,1,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,1,0,1.0,1,0,1925,en trámite,bajo interior,0,0,84501730,0,1,Madrid,Distrito Tetuán," Calle de Villaamil, Madrid , Barrio Berruguete , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Berruguete,"Madrid capital, Madrid",35,,2019-04-12,138900,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de abril,0,1,3.0,1,0,1960,,planta 2ª exterior,1,1,85037608,0,1,Madrid,Distrito Tetuán," Calle Edgar Neville, Madrid , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Madrid capital, Madrid",239,198,2019-04-12,868000,0,5.0,1,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,1,0,2006,en trámite,planta 2ª exterior,0,0,85023236,8,1,Madrid,Distrito Tetuán," Paseo de la Dirección, Madrid , Barrio Berruguete , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Berruguete,"Madrid capital, Madrid",42,,2019-04-12,139900,1,0.0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de noviembre,1,0,4.0,1,0,,en trámite,planta 2ª exterior,1,0,36200273,0,1,Madrid,Distrito Tetuán," , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Madrid capital, Madrid",240,,2019-04-12,1400000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,1,0,2.0,1,0,,en trámite,planta 5ª exterior,0,0,84769318,0,1,Madrid,Distrito Tetuán," Calle Orense , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Madrid capital, Madrid",144,,2019-04-12,750000,1,3.0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,,,planta 2ª exterior,0,1,85035076,5,0,Madrid,Distrito Tetuán," Calle Simancas, Madrid, 7 , Barrio Ventilla-Almenara , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Ventilla-Almenara,"Madrid capital, Madrid",77,,2019-04-12,210000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,1.0,1,0,1959,en trámite,bajo exterior,0,1,84289653,0,1,Madrid,Distrito Tetuán," Calle del General Ramírez de Madrid , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Madrid capital, Madrid",72,57,2019-04-12,270000,0,2.0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,2.0,0,0,1981,en trámite,planta 7ª exterior,0,0,84089980,0,1,Madrid,Distrito Tetuán," Plaza Castilla, Madrid , Barrio Ventilla-Almenara , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Ventilla-Almenara,"Madrid capital, Madrid",136,108,2019-04-12,580000,1,3.0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,1,0,1.0,1,0,1940,,planta 3ª interior,0,0,84999860,0,1,Madrid,Distrito Tetuán," JAEN , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Madrid capital, Madrid",23,20,2019-04-12,148000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,1.0,1,0,2003,en trámite,planta 1ª exterior,0,0,85012927,0,1,Madrid,Distrito Tetuán," Calle Esperanza Sánchez Carrascosa , Barrio Valdeacederas , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Valdeacederas,"Madrid capital, Madrid",81,,2019-04-12,240000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de abril,1,0,3.0,0,0,1945,en trámite,planta 1ª interior,0,0,85038060,0,,Madrid,Distrito Tetuán," Calle de la Infanta Mercedes , Barrio Cuzco-Castillejos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuzco-Castillejos,"Madrid capital, Madrid",83,,2019-04-12,435000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de enero,1,1,2.0,1,0,,en trámite,planta 5ª exterior,1,0,83004323,5,1,Madrid,Distrito Tetuán," , Barrio Cuzco-Castillejos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuzco-Castillejos,"Madrid capital, Madrid",157,,2019-04-12,1000000,0,2.0,0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,1.0,0,0,1945,en trámite,entreplanta exterior,0,0,85031993,0,,Madrid,Distrito Tetuán," Plaza Ángel Carbajo , Urb. Cuzco-Castillejos , Barrio Cuzco-Castillejos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuzco-Castillejos,"Madrid capital, Madrid",70,65,2019-04-12,295000,0,1.0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,4.0,1,0,1965,en trámite,planta 10ª exterior,1,0,82022186,0,1,Madrid,Distrito Tetuán," Paseo de la Castellana, Madrid , Barrio Cuzco-Castillejos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuzco-Castillejos,"Madrid capital, Madrid",294,,2019-04-12,1749000,0,4.0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,1,1,1.0,1,0,1928,en trámite,planta 1ª exterior,0,0,84768327,0,1,Madrid,Distrito Tetuán," Calle de San Germán, Madrid , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Madrid capital, Madrid",60,53,2019-04-12,279000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,en trámite,entreplanta exterior,1,0,85013011,0,1,Madrid,Distrito Tetuán," VOLUNTARIOS CATALANES , Barrio Valdeacederas , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Valdeacederas,"Madrid capital, Madrid",60,,2019-04-12,206000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de abril,1,0,2.0,1,0,,en trámite,planta 5ª exterior,0,0,85023159,0,1,Madrid,Distrito Tetuán," Calle Bravo Murillo, Madrid , Urb. Calle Virgen de la Oliva, 63, 7 , Barrio Bellas Vistas , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Bellas Vistas,"Madrid capital, Madrid",119,,2019-04-12,409000,0,3.0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,1.0,1,0,1993,en trámite,planta 3ª exterior,0,0,85049796,0,1,Madrid,Distrito Tetuán," Miosotis , Urb. Miosotis , Barrio Valdeacederas , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Valdeacederas,"Madrid capital, Madrid",76,,2019-04-12,225000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,1.0,1,0,,,entreplanta exterior,0,0,85036371,0,1,Madrid,Distrito Tetuán," san benito , Barrio Ventilla-Almenara , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Ventilla-Almenara,"Madrid capital, Madrid",40,,2019-04-12,140000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,1,0,4.0,1,0,1960,,planta 4ª exterior,0,0,83307114,0,1,Madrid,Distrito Tetuán," RAIMUNDO FERNANDEZ VILLAVERDE, 45 , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Madrid capital, Madrid",205,,2019-04-12,950000,1,4.0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de julio,0,0,4.0,1,0,,en trámite,planta 8ª exterior,0,0,33910719,3,1,Madrid,Distrito Tetuán," , Barrio Cuzco-Castillejos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuzco-Castillejos,"Madrid capital, Madrid",350,,2019-04-12,1100000,0,6.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 12 de marzo,1,0,1.0,0,0,,no indicado,bajo exterior,0,0,82653273,0,1,Madrid,Distrito Tetuán," , Barrio Cuzco-Castillejos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuzco-Castillejos,"Madrid capital, Madrid",103,81,2019-04-12,390000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,1.0,1,0,1960,en trámite,planta 6ª exterior,0,0,84594733,5,1,Madrid,Distrito Tetuán," Calle del General Margallo, Madrid, 8 , Barrio Cuzco-Castillejos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuzco-Castillejos,"Madrid capital, Madrid",82,79,2019-04-12,385000,0,1.0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,1,0,1.0,0,0,1960,,planta 3ª exterior,0,0,84472892,0,1,Madrid,Distrito Tetuán," Calle de San Raimundo , Barrio Bellas Vistas , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Bellas Vistas,"Madrid capital, Madrid",85,81,2019-04-12,325000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,0,2.0,1,0,1993,en trámite,planta 1ª exterior,0,0,84123241,0,1,Madrid,Distrito Tetuán," Calle Fereluz, Madrid , Barrio Valdeacederas , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Valdeacederas,"Madrid capital, Madrid",150,103,2019-04-12,375000,1,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,3.0,1,0,1980,en trámite,planta 1ª exterior,1,1,84996370,0,1,Madrid,Distrito Tetuán," Calle Edgar Neville, Madrid , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Madrid capital, Madrid",270,210,2019-04-12,990000,1,5.0,1,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,2.0,0,0,,en trámite,planta 3ª,0,0,85026996,0,0,Madrid,Distrito Tetuán," Calle de Castilla , Barrio Bellas Vistas , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Bellas Vistas,"Madrid capital, Madrid",73,70,2019-04-12,270000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,1.0,0,0,1965,en trámite,planta 2ª exterior,0,0,85032594,0,0,Madrid,Distrito Tetuán," Calle General Pintos, Madrid s/n , Barrio Ventilla-Almenara , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Ventilla-Almenara,"Madrid capital, Madrid",50,44,2019-04-12,149900,0,2.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,1,0,1970,en trámite,planta 1ª exterior,0,0,84819373,0,0,Madrid,Distrito Tetuán," FERELUZ , Barrio Valdeacederas , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Valdeacederas,"Madrid capital, Madrid",72,62,2019-04-12,230000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,3.0,1,0,1960,,planta 7ª exterior,1,0,85037947,0,1,Madrid,Distrito Tetuán," Calle Edgar Neville, Madrid , Barrio Cuatro Caminos , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Cuatro Caminos,"Madrid capital, Madrid",245,200,2019-04-12,890000,0,5.0,1,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,1.0,1,0,,,planta 2ª exterior,0,0,85047589,0,0,Madrid,Distrito Tetuán," Alfalfa, 49 , Barrio Valdeacederas , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Valdeacederas,"Madrid capital, Madrid",60,53,2019-04-12,189000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de abril,1,0,1.0,1,0,,,planta 1ª exterior,1,1,85030667,0,1,Madrid,Distrito Tetuán," Calle Margaritas, 43 , Barrio Berruguete , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Berruguete,"Madrid capital, Madrid",55,,2019-04-12,220000,0,1.0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,1.0,1,0,,,planta 2ª exterior,1,1,85032052,0,1,Madrid,Distrito Tetuán," Calle Margaritas, 43 , Barrio Berruguete , Distrito Tetuán , Madrid , Madrid capital, Madrid ",Barrio Berruguete,"Madrid capital, Madrid",55,,2019-04-12,225000,0,1.0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
