ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: eléctrica,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 14 de abril,1,0,3.0,1,0,,en trámite,2 plantas,1,1,37354604,1,,Salinas,"Calle de las Fiestas, 22"," Calle de las Fiestas, 22 , Salinas , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",275,233,2019-04-14,165830,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,1,0,,no indicado,planta 6ª exterior,1,0,39509864,4,1,Villena,"Calle Escultor Navarro Santafé, 7"," Calle Escultor Navarro Santafé, 7 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",92,75,2019-04-14,98000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 24 de marzo,1,0,2.0,0,0,,en trámite,planta 2ª exterior,0,0,39642188,2,0,Villena,"Joaquín María López, 21"," Joaquín María López, 21 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",112,96,2019-04-14,65000,0,3.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,1,0,1.0,0,0,,en trámite,planta 4ª interior,0,0,81554491,2,0,Villena,"Calle Elda, 15"," Calle Elda, 15 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",76,,2019-04-14,59900,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,0,0,2.0,0,0,,no indicado,,0,0,82068848,5,,Salinas,"Calle Doctor Segura, 16"," Calle Doctor Segura, 16 , Salinas , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",100,95,2019-04-14,105000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,0,2.0,0,0,,en trámite,2 plantas,0,0,82094478,1,,Biar,"Calle Rey Don Jaime, 11"," Calle Rey Don Jaime, 11 , Biar , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",170,162,2019-04-14,109000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,1975,en trámite,1 planta,0,0,82519760,1,,Sax,," , Sax , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",16500,32,2019-04-14,58000,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,1,1,1.0,1,0,,,planta 2ª exterior,0,0,82540605,2,0,Villena,"Calle Gran Capitán, 26"," Calle Gran Capitán, 26 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",105,,2019-04-14,52000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,1,2.0,1,0,,no indicado,2 plantas,1,1,82952121,1,,Biar,"Camino Corral de Tadeo, 22"," Camino Corral de Tadeo, 22 , Biar , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",5800,,2019-04-14,230000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,2.0,0,0,,no indicado,,0,0,38172147,0,,Campo de Mirra,Camino Cañada," Camino Cañada , Campo de Mirra , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",166,,2019-04-14,174500,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,2.0,0,0,,no indicado,,0,0,38178082,0,,Villena,Prolongación Elche," Prolongación Elche , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",161,,2019-04-14,154700,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de febrero,0,0,3.0,1,0,,no indicado,3 plantas,0,1,32893417,3,,Villena,"Calle quintín esquembre, 23"," Calle quintín esquembre, 23 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",170,,2019-04-14,160000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 23 de marzo,0,0,1.0,0,0,,inmueble exento,1 planta,0,0,84782973,1,,Biar,Les Cabesols," Les Cabesols , Biar , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",12000,50,2019-04-14,49500,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,2006,en trámite,,0,0,84778754,0,,Villena,," , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",225,185,2019-04-14,205000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,,,,0,0,81476449,2,0,Villena,," , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",74,56,2019-04-14,19000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,,,0,0,81871027,2,0,Villena,," , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",100,80,2019-04-14,35150,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,,,0,0,81871602,2,0,Villena,," , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",88,70,2019-04-14,39900,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,no indicado,planta 3ª,0,0,84843755,2,0,Villena,Calle Blasco," Calle Blasco , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",105,80,2019-04-14,35000,0,3.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,,,planta 1ª,0,0,38510191,2,0,Salinas,"Calle colon, 24"," Calle colon, 24 , Salinas , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",98,,2019-04-14,39375,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,,planta 2ª exterior,0,0,82234843,2,0,Villena,Calle Celada," Calle Celada , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",102,92,2019-04-14,44750,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,1.0,0,0,,no indicado,planta 1ª,0,0,83179956,2,0,Villena,"Calle de la Virgen, 8"," Calle de la Virgen, 8 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",98,72,2019-04-14,40409,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,1.0,1,0,,no indicado,,0,0,39837708,2,1,Villena,"Calle Escultor Navarro Santafé, 70"," Calle Escultor Navarro Santafé, 70 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",112,90,2019-04-14,66706,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,1,0,,,planta 2ª,0,0,83727102,2,0,Villena,"Calle Celada, 57"," Calle Celada, 57 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",92,77,2019-04-14,56090,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,4.0,1,0,,en trámite,,1,1,84714598,1,,Villena,," , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",350,280,2019-04-14,190000,0,4.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,1,2.0,1,0,1972,no indicado,planta 3ª exterior,0,0,84744377,2,1,Villena,"Avenida Constitución, 123"," Avenida Constitución, 123 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",143,,2019-04-14,80000,1,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,0,2018,en trámite,2 plantas,0,0,84913148,3,,Biar,"Romero, 8"," Romero, 8 , Biar , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",55,50,2019-04-14,48000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de febrero,0,0,2.0,1,0,,no indicado,3 plantas,1,1,2100658,1,,Villena,"Bulevar Paraje Albarizas, 9"," Bulevar Paraje Albarizas, 9 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",1000,,2019-04-14,700000,0,9.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de febrero,1,0,1.0,0,0,,en trámite,1 planta,1,1,32512825,1,,Villena,"cv-812, 49"," cv-812, 49 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",5112,,2019-04-14,180000,0,1.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 28 de febrero,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,33795768,2,0,Villena,"Calle cardenal cisneros, 5"," Calle cardenal cisneros, 5 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",80,,2019-04-14,60000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de enero,0,0,1.0,0,0,,no indicado,1 planta,1,1,33844515,10,,Villena,"partida el morron, 1"," partida el morron, 1 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",26000,,2019-04-14,130000,0,4.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de diciembre,0,0,3.0,1,0,,,3 plantas,1,0,33877063,3,,Biar,"Calle valderrobres, 13"," Calle valderrobres, 13 , Biar , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",196,,2019-04-14,150000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,2.0,0,0,2004,,planta 1ª,0,0,31760886,2,1,Villena,," , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",100,90,2019-04-14,118000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,1,1.0,0,0,,,3 plantas,0,0,37164310,3,,Biar,san roque," san roque , Biar , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",35,100,2019-04-14,28000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de noviembre,0,0,1.0,1,1,,inmueble exento,1 planta,1,1,37485118,7,,Villena,"Avenida de Yecla, 63"," Avenida de Yecla, 63 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",2400,200,2019-04-14,50000,0,3.0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,,,4 plantas,1,0,37806529,3,,Villena,Calle Cardenal Cisneros s/n," Calle Cardenal Cisneros s/n , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",200,180,2019-04-14,139000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,2.0,1,0,,,planta 4ª exterior,0,0,38069265,2,1,Villena,"Avenida Elche, 1 , 4º B"," Avenida Elche, 1 , 4º B , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",104,92,2019-04-14,45000,0,3.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,1,0,,no indicado,planta 1ª exterior,0,0,38364351,2,0,Sax,"Calle Pintor Gisbert, 7"," Calle Pintor Gisbert, 7 , Sax , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",115,,2019-04-14,97000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,1.0,0,0,,no indicado,1 planta,0,0,38830546,1,,Villena,"Paraje las Tiesas, 17"," Paraje las Tiesas, 17 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",110,,2019-04-14,60000,0,2.0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de marzo,1,0,2.0,1,0,1997,,planta 2ª exterior,0,0,39494348,4,0,Villena,"Calle Dámaso Alonso, 5"," Calle Dámaso Alonso, 5 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",90,,2019-04-14,89000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,1.0,0,1,,no indicado,,0,1,39670444,7,,Sax,"Plaza Polígono 2, 316"," Plaza Polígono 2, 316 , Sax , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",16000,,2019-04-14,89990,0,1.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,1,2.0,1,0,,no indicado,planta 4ª exterior,0,0,39986525,2,1,Sax,"Via Gran, 2"," Via Gran, 2 , Sax , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",160,,2019-04-14,120000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,1,2.0,1,0,,,planta 3ª exterior,0,0,81795348,2,0,Villena,"Calle San Fulgencio, 1"," Calle San Fulgencio, 1 , Villena , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",127,,2019-04-14,45000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de abril,0,0,2.0,1,0,2003,no indicado,bajo exterior,1,0,81904923,2,1,Biar,Urb. no," Avenida del País Valencià, 17 , Urb. no , Biar , Alt Vinalopó, Alicante ","Avenida del País Valencià, 17","Alt Vinalopó, Alicante",132,100,2019-04-14,83500,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de diciembre,0,0,4.0,0,1,1990,no indicado,1 planta,1,1,81974223,14,,Sax,"Poligono, 55"," Poligono, 55 , Sax , Alt Vinalopó, Alicante ",,"Alt Vinalopó, Alicante",11000,450,2019-04-14,400000,0,6.0,1,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
